"dataset","method","split_id","number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence"
"superconductivity_data","lasso_cv",1,0,0.0922209587320455,0,0.00810356952980156,0,0,0,0.108822994928896,-0.121717353236775,0,-0.0362793282374301,0.0436853038028274,0.00389852023986244,0,0,0,0,0.0709583934399686,0.0288975263420287,-0.178197356458207,-0.000793676102400587,0,0.146550684898768,0,0,0,0,0.0860523603619995,-0.0693601837124558,0,0,-0.00119022381905838,-0.0029321990343408,-0.000807569116254218,0.003492591419341,0,0,-0.000702091250173936,0.00131867997708353,0.00343030632728196,-0.00322411837840877,0,0.0428703286310224,-0.0386054441824474,-0.163200172870672,0,0,-0.135833158850234,0,0.253103178453881,0,0,0,0,0,0,0,-0.0806368596178117,0,0,0,0,0.510307290488541,0,-0.364551428466001,0,0,-0.0196946391863907,-0.202982562753667,0,0.106874062962252,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",2,0,0.112867188321125,0,0.00588990373209777,0,0,0,0.13558474208588,-0.134812857031076,0,-0.105342513183383,0.0512161686902903,0,0,0,0,0,0.0537007791366363,0.0332601359252906,-0.150828758609569,0,0,0.164441564836114,0,0,0,0,0.0938504185515081,-0.0988582327599094,0,0,-0.00224750606836966,-0.00110232377228756,4.33600682379064e-05,0.00175047929939068,0,0,-0.00088572585102152,0.00135716391882531,0.00429393336638778,-0.00399763608807651,0,0.0272752878017866,-0.0309963191084777,-0.16616729847675,0,0,-0.100431877891931,0,0.183973421604641,0,0,0,0,0,0,0,-0.0693206450370319,0,0,0,0.00798782148450556,0.479177631026916,0,-0.345410531731585,0,0,-0.0126200106647659,-0.182852404259849,0,0.101252473691397,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",3,0,0.121195946128254,0,0,0,0,0,0.134676395134989,-0.141989369235103,0,-0.12476434906716,0.0438661929134787,0.00912291444459689,0,0,0,0,0.0562047523406705,0.026041347454235,-0.150208523312269,-1.16844182943605e-05,0,0.139536610783854,0,0,0,0,0.095465094155831,-0.0649041748631281,0,0,-0.00175143097147066,-0.00194872684676997,-0.0004128677575365,0.00260872683088,0,0,-0.00071904054028571,0.00141314533480544,0.00406396115832658,-0.00400062552887559,0,0.046901862658603,-0.0241309068677102,-0.17938338723406,0,0,-0.108144445127494,0,0.198695889795556,0,0,0,0,0.0334788933626238,0,0,-0.0833669838534842,0,0,0,0.0107850106408061,0.462322452373759,0,-0.335949417227573,0,0,-0.0180402807260824,-0.185282863557991,0,0.121439080812092,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",4,0,0.122663720359966,0,0,0,0,0,0.1343810462286,-0.138248812628465,0,-0.0815535662742059,0.053269542872161,0.000122022109033262,0,0,0,0,0.0491934686115181,0.027921541399088,-0.134496556112117,0,0,0.146404444828219,0,0,0,0,0.0940265887708465,-0.0781614581157296,0,0,-0.00160772944952451,-0.00233419634377135,-0.000693469324344449,0.00308921754805681,0,0,-0.00107554289265588,0.00133495531877004,0.00375194262467055,-0.0029490504715047,0,0.0338638588008382,-0.0291468089501778,-0.173304421300137,0,0,-0.0821065543069172,0,0.130373454201199,0,0,0,0,0.0296562128016609,0,0,-0.0943798758426812,0,0,0,0.01879137237428,0.46079341110587,0,-0.350793186787972,0,0,-0.0133081900252019,-0.166023346046462,0,0.10571636981766,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",5,0,0.125428940139642,0,0,0,0,0,0.125098349716643,-0.142005995439919,0,-0.0790391300028453,0.0519453326668776,5.50870981553616e-06,0,0,0,0,0.0618849976500677,0.0317314527280665,-0.164771082480682,-0.000342515325375594,0,0.167352242553333,0,0,0,0,0.0962787442274713,-0.0798220818640881,0,0,-0.00134551425581488,-0.00200091935263495,-0.000957844936337767,0.00282561238405041,0,0,-0.0012711432089583,0.00124785351998775,0.00454377757716454,-0.00345537186537105,0,0.0611834692355429,-0.03641095744216,-0.180035362411602,0,0,-0.112511231615629,0,0.192717681677338,0,0,0,0,0.00158725886299254,0,0,-0.0587476993532859,0,0,0,0.009182007424353,0.489646645876497,0,-0.361651894385425,0,0,-0.0141318591311227,-0.180335031041261,0,0.0858427166961556,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",6,0,0.121747161550078,0,0,0,0,0,0.106208083754608,-0.135577389059456,0,-0.0351488181949776,0.0501680546066622,0,0,0,0,0,0.066428190071378,0.032365010416997,-0.177910404328746,-0.000213267111066151,0,0.156663729574123,0,0,0,0,0.0951501575576927,-0.0767477348612369,0,0,-0.00162710200401729,-0.00217492764923998,-0.000539576297357769,0.00284531592500031,0,0,-0.000958807742234135,0.00128901843917892,0.00408866107226053,-0.00359834327005333,0,0.0606191668259601,-0.0354968514532432,-0.182680590628484,0,0,-0.107272200398881,0,0.203123824675325,0,0,0,0,0.0115717197631297,0,0,-0.0762792908528838,0,0,0,0.00665217099219145,0.49224482035977,0,-0.348740954569921,0,0,-0.0143146634739856,-0.194135661586702,0,0.103485491151212,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",7,0,0.125772250268216,0,0,0,0,0,0.100462935895484,-0.162369135345095,0,-0.0289812271895143,0.0509987114394357,0.00582574293184775,0,0,0,0,0.0606488539854155,0.0301774833165408,-0.167216148907254,-0.00437901917205754,0,0.161800888829009,0,0,0,0,0.101460902369148,-0.0721244671371721,0,0,-0.00123393472082874,-0.00243360958033836,-0.0010743239428221,0.00313029746846482,0,0,-0.000881972300540905,0.00151392620968254,0.00435367376110379,-0.00401171026504495,0,0.0863996997368523,-0.032064347097263,-0.209363803693045,0,0,-0.0829070442150865,0,0.114677700162355,0,0,0,0,0,0,0,-0.069507974067938,0,0,0,0,0.456236259817106,0,-0.319152141801853,0,0,-0.0155001236408422,-0.180688885171403,0,0.117497695331838,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",8,0,0.129663445886603,0,0,0,0,0,0.119257444498155,-0.143160700112323,0,-0.0562427972181297,0.0513027223331465,0.00228023301990127,0,0,0,0,0.0569547144991875,0.0282516469518215,-0.153106705010773,0,0,0.132711134011347,0,0,0,0,0.0955278261091324,-0.0665901157422236,0,0,-0.00159373353932875,-0.00227311538721317,-0.000566018121221531,0.00284270603176723,0,0,-0.00079319822356456,0.00149969710380114,0.0037790083016018,-0.00366667195815996,0,0.0183487712090621,-0.0494375332107318,-0.136833445289914,0,0,-0.128978152192465,0,0.24817322419007,0,0,0,0,0,0,0,-0.072353532036567,0,0,0,0.0200777663212661,0.514132644841511,0,-0.384334341073408,0,0,-0.0212882530931823,-0.190123426604543,0,0.0955799544755959,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",9,0,0.124022491345488,0,0,0,0,0,0.123828965111698,-0.144620293189839,0,-0.0696384268932022,0.0551927152022365,0,0,0,0,0,0.0569765914518627,0.0320126777018729,-0.153033762346867,-0.00227330742632113,0,0.1687164335388,0,0,0,0,0.0924469709002934,-0.0829086931031764,0,0,-0.00184194379654701,-0.00238521417586657,-0.000600700065663474,0.00317889531151861,0,0,-0.000842931156411105,0.00136219396264491,0.00404300597990693,-0.00363942415631097,0,0.05783474001645,-0.0372250982650438,-0.178030526648735,0,0,-0.0911618988785266,0,0.154401746279005,0,0,0,0,0.0216609034899871,0,0,-0.0949499355071104,0,0,0,0.0168421656964846,0.454498144201191,0,-0.33707403808922,0,0,-0.0238794562866147,-0.176332875760737,0,0.134964148815843,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",10,0,0.132338153350624,0,0,0,0,0,0.127387223533507,-0.141922535691252,0,-0.0910164857123067,0.053740647913386,0,0,0,0,0,0.0579472040057852,0.0288865576831432,-0.158156673358299,-0.00527096249188692,0,0.155318962626213,0,0,0,0,0.104658289283138,-0.08084069853714,0,0,-0.00174612945901692,-0.00222829863820778,-0.000542656448507,0.00278775413900643,0,0,-0.000924796192408354,0.00147579179636847,0.00431286486571972,-0.00384349718567533,0,0.0525376713872388,-0.0488293407262451,-0.167183608061592,0,0,-0.0958137919221967,0,0.164422700686171,0,0,0,0,0.0103736574411948,0,0,-0.0863391967455179,0,0,0,0.0137807868650678,0.45263406671018,0,-0.321676580606385,0,0,-0.0131457629626003,-0.188906195604929,0,0.117563728348556,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",11,0,0.112554374175595,0,0,0,0,0,0.108752404875527,-0.138540327424236,0,-0.0216973675015513,0.0524969029097872,0.000402347963632514,0,0,0,0,0.0586186091616548,0.0304062802483915,-0.15588095749252,0,0,0.161973982450864,0,0,0,0,0.0928135545651149,-0.0800731217362522,0,0,-0.00145952282488966,-0.00225858222232789,-0.000774364683425761,0.00307039069620471,0,0,-0.000771401982877034,0.00139011090165461,0.00373533174571052,-0.00397201447376098,0,0.0643457715493303,-0.0375558559554902,-0.191580732923102,0,0,-0.090445432263127,0,0.144523032336722,0,0,0,0,0,0,0,-0.0826182236386001,0,0,0,0.00871034815517847,0.433589249451871,0,-0.3151071667135,0,0,-0.0232236408425851,-0.167933587863586,0,0.146584254567858,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",12,0,0.108232536761392,0,0.0279951505545781,0,0,0,0.130606721420574,-0.168868534544013,0,-0.0537058884701795,0.0517231924429506,0.00162650225913221,0,0,0,0,0.0436001740239677,0.0300981200859774,-0.132861196265515,0,0,0.141338883716973,0,0,0,0,0.115922848159599,-0.0701177876431715,0,0,-0.00189249233428919,-0.00168640189582744,-0.000556870065824444,0.00258900498331002,0,0,-0.000955819308213843,0.00143533902841929,0.00446906110061787,-0.00418359591689252,0,0.0433984167725452,-0.0310280943476435,-0.182169316710597,0,0,-0.0659577292513752,0,0.109983776296092,0,0,0,0,0,0,0,-0.0909521056277954,0,0,0,0.0446218212758218,0.443481109096973,0,-0.344816361187138,0,0,-0.0230785449477722,-0.165078652229564,0,0.116587700080857,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",13,0,0.0878060595207952,0,0.0279219222647305,0,0,0,0.130202046917856,-0.16047701143117,0,-0.0567620213871282,0.0514470296955548,0,0,0,0,0,0.0590300684121986,0.0316766643537675,-0.14809498084197,-0.00991664115619544,0,0.147972707730283,0,0,0,0,0.0869458289641908,-0.0859144930993383,0,0,-0.00179542520991204,-0.00212457485807397,-0.00034779488887285,0.00274709884892517,0,0,-0.000960436023618803,0.00161407586547227,0.0039057179325925,-0.00352408751067312,0,0.0646461050739845,-0.0343596111119646,-0.195654051220707,0,0,-0.0962626138313277,0,0.157442507048984,0,0,0,0,0,0,0,-0.0774008614317241,0,0,0,0.0110219224124201,0.432407110931202,0,-0.313452177215453,0,0,-0.0203958818531895,-0.17377695351409,0,0.142460006133057,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",14,0,0.122340822495013,0,0,0,0,0,0.12205945116076,-0.130285406992827,0,-0.0743586803607845,0.0578049472910319,0,0,0,0,0,0.0584089807282442,0.0291750373737976,-0.153400045027395,-0.000348003815816422,0,0.145233873860224,0,0,0,0,0.0910397070882615,-0.0725065041247063,0,0,-0.00173476268664939,-0.00303889980499912,-0.000466116609802764,0.0036167392636529,0,0,-0.000710213899719283,0.00137029173161876,0.00315854808648875,-0.0028227317431851,0,0.0644562624063621,-0.0454720642322194,-0.189082625769454,0,0,-0.100174730930192,0,0.159179228783297,0,0,0,0,0,0,0,-0.0804302641504607,0,0,0,0.0189479268704869,0.436846347845767,0,-0.331485224974188,0,0,-0.027599750314157,-0.16427008088714,0,0.147229187014873,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",15,0,0.125160132192525,0,0,0,0,0,0.117554612047143,-0.134267822913882,0,-0.0627596593697346,0.0597296222005428,1.44539119170749e-05,0,0,0,0,0.0623691824022762,0.0315827393063836,-0.172187146856937,0,0,0.143542569289231,0,0,0,0,0.0924707022013097,-0.0807052782813394,0,0,-0.00208104777193636,-0.00210813786053749,-0.000337202108354949,0.00288630047383303,0,0,-0.000748336644860207,0.00133505994310563,0.00413350134878103,-0.00394891035233806,0,0.0625120525265723,-0.042231784395606,-0.183163690322274,0,0,-0.113796876639812,0,0.18800189828653,0,0,0,0,0,0,0,-0.0816737560017179,0,0,0,0.0043878259166584,0.460822248872664,0,-0.333143764008999,0,0,-0.0228359870112095,-0.181785198557045,0,0.139276607326291,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",16,0,0.123615455767424,0,0,0,0,0,0.12452106105597,-0.137735309172127,0,-0.0762238405964518,0.0491700352515899,0.00929522298782992,0,0,0,0,0.0594383459814699,0.030284735326009,-0.164275727328402,0,0,0.166457708055399,0,0,0,0,0.0935615353052769,-0.0804831723437874,0,0,-0.00259309445639658,-0.0011860419335894,0.000184480655244019,0.00197076947566342,0,0,-0.000809041096551756,0.00118223913715758,0.00421850432566572,-0.00402924095075006,0,0.0400313782277375,-0.0388300495085952,-0.171786425485016,0,0,-0.117188911378067,0,0.214903053911679,0,0,0,0,0,0,0,-0.076028921313164,0,0,0,0.0192849513677963,0.462759636165134,0,-0.339534060910896,0,0,-0.0177641003128059,-0.16855711329381,0,0.106537532870012,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",17,0,0.119742234374436,0,0,0,0,0,0.110237909784254,-0.138801091931046,0,-0.0384744111850739,0.053881758848416,2.57928133295303e-05,0,0,0,0,0.0597546632943947,0.0301872393430481,-0.162030322939133,0,0,0.130011181251523,0,0,0,0,0.102025102721243,-0.06975058762808,0,0,-0.00196116730909167,-0.00242562052919614,-0.000349937735089281,0.00323733586693348,0,0,-0.000740495820847621,0.00133512587349252,0.00378863881068589,-0.00360604485719021,0,0.034030385493106,-0.0398354473366662,-0.16397160472797,0,0,-0.11269932949117,0,0.218217056593964,0,0,0,0,0,0,0,-0.0921099129361365,0,0,0,0.0128653112371505,0.501530290694835,0,-0.363877327600435,0,0,-0.0167303512320367,-0.193998101001653,0,0.10170264122262,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",18,0,0.119601322270416,0,0,0,0,0,0.136800196647406,-0.144394119417049,0,-0.108484150391577,0.0575528790890529,0,0,0,0,0,0.0515442287198736,0.0276371272580165,-0.141543047645733,-0.00380924027470908,0,0.16316047160975,0,0,0,0,0.102092396231882,-0.0781635600305939,0,0,-0.00123338880699029,-0.00261512122838915,-0.000781596354743805,0.00309835820334697,0,0,-0.000881209037342733,0.00136677368832699,0.00328781261947269,-0.00290782809875443,0,0.0622485158496521,-0.056151572587839,-0.179784142590145,0,0,-0.0851148670897,0,0.134745577547001,0,0,0,0,0,0,0,-0.0913112923472777,0,0,0,0.0285361419278793,0.398657135804698,0,-0.298893115550427,0,0,-0.0236570161598697,-0.146057552383328,0,0.145522239859033,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",19,0,0.115511073049359,0,0,0,0,0,0.110341839307303,-0.141535206645015,0,-0.0449671699856839,0.0406770416266255,0.0106406176825785,0,0,0,0,0.054293557297478,0.0264914642758249,-0.147799113864998,-0.000135636779925423,0,0.149843056164051,0,0,0,0,0.0960685131605089,-0.0643893793946738,0,0,-0.00171930475658875,-0.00182707920657228,-0.000101996626093664,0.00225805596083429,0,0,-0.000821962895932939,0.00141031410692169,0.00421936361364407,-0.00418073087772357,0,0.0577450094285909,-0.0363538038860129,-0.182743172674594,0,0,-0.0736060656340711,0,0.116615690809842,0,0,0,0,0,0,0,-0.0720523743782558,0,0,0,0.00274805864831708,0.485489839216585,0,-0.346465110193758,0,0,-0.0187951788015991,-0.191574802811188,0,0.122421287573347,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",20,0,0.112134502173998,0,0,0,0,0,0.122563171789242,-0.136709878144582,0,-0.0643142043538991,0.0493303555912986,0,0,0,0,0,0.0590110071475595,0.0284709039896265,-0.154726608257944,0,0,0.155586121207709,0,0,0,0,0.102282117640309,-0.0823636162341044,0,0,-0.00132793767337654,-0.00254446976353102,-0.000667687603349258,0.00317381513815583,0,0,-0.000955228581297482,0.00134685283202306,0.00370212110542728,-0.00320314083731043,0,0.0669265118480411,-0.0428592607014184,-0.190572719677082,0,0,-0.1076468651998,0,0.18533437436392,0,0,0,0,0.012784905944909,0,0,-0.0894166348611626,0,0,0,0.0321242447931114,0.447658688538551,0,-0.34755034574984,0,0,-0.0250949116399995,-0.154387379809786,0,0.114585624997382,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",21,0,0.138980242447424,0,0,0,0,0,0.105578651494937,-0.153960284238498,0,-0.0323578268856678,0.0548251192389295,3.1860649074626e-05,0,0,0,0,0.0522564424039579,0.032397967324836,-0.144680156977153,0,0,0.132117608340472,0,0,0,0,0.102680055637857,-0.073589966867081,0,0,-0.00304257927286493,-0.00134451163034306,0.000265591346986988,0.00249512350975736,0,0,-0.00066978643506466,0.00137468247136214,0.00437530418129826,-0.0042723020829233,0,0.063566661523989,-0.0285194683682775,-0.205817931553741,0,0,-0.0823400656181194,0,0.125477928056021,0,0,0,0,0.0226539797063778,0,0,-0.101208751711737,0,0,0,0.0307821173083887,0.473857435499396,0,-0.360644216574596,0,0,-0.0245915366365745,-0.182407245264193,0,0.125479857046795,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",22,0,0.133464367717424,0,0,0,0,0,0.111291894965476,-0.153003000977519,0,-0.0530529485054215,0.0541568218046125,3.35275039881084e-05,0,0,0,0,0.0576268447200799,0.0329131526229514,-0.155373084857282,-0.00448657793052716,0,0.1404055301625,0,0,0,0,0.0961347189804327,-0.0732987776999287,0,0,-0.00213611248796648,-0.00159851253035587,-0.000441174542719117,0.00263916147449449,0,0,-0.000831339030304464,0.00122926906618086,0.00402527938574183,-0.00359170472223699,0,0.0430290483432169,-0.0391972747789357,-0.178528585965968,0,0,-0.0936090796536095,0,0.163305015321167,0,0,0,0,0.0135148772187407,0,0,-0.0828567851690781,0,0,0,0.00903384536645174,0.486260700442411,0,-0.349288651935713,0,0,-0.0159803663501088,-0.187931724407572,0,0.106179018500818,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",23,0,0.120396488278999,0,0,0,0,0,0.13210782267816,-0.152366835870945,0,-0.089495536627699,0.0502663868578105,0,0,0,0,0,0.0584219067750575,0.0337246683052668,-0.163574739459259,0,0,0.14949261672499,0,0,0,0,0.103047113606415,-0.0801696281546136,0,0,-0.00259924637157048,-0.000711284246810166,0.000389426337240749,0.00155715639779099,0,0,-0.00114685984975046,0.00123926183198261,0.00525908267653841,-0.00447100469370151,0,0.0532602238850052,-0.0397426240820156,-0.178957459045083,0,0,-0.101089118408303,0,0.183221778191036,0,0,0,0,0,0,0,-0.0790906155117142,0,0,0,0.00374780415229972,0.46331288544359,0,-0.324856428575919,0,0,-0.0200233786035996,-0.19259977016419,0,0.135073359649653,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",24,0,0.108198427092981,0,0.0161561459884309,0,0,0,0.120721621417719,-0.151824643062663,0,-0.0648531700570692,0.0519854078914046,7.5838967218779e-05,0,0,0,0,0.0560000082810262,0.0321824947203251,-0.147898966691576,-0.00616594066018026,0,0.173513266033191,0,0,0,0,0.101113658423927,-0.0819901531455376,0,0,-0.00168971148123141,-0.00207094727776929,-0.000512652138095225,0.0027067088326115,0,0,-0.00102518022434318,0.00141292492398152,0.00412650101005359,-0.00349253620244948,0,0.0754400422306377,-0.0220188011694995,-0.212266651176355,0,0,-0.0678317904014598,0,0.0880235610713528,0,0,0,0,0.0214082944354446,0,0,-0.0710991970616345,0,0,0,0.0176061502863902,0.440240505762197,0,-0.329802207290132,0,0,-0.0160440296939132,-0.174273539258824,0,0.121754319763189,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",25,0,0.114658459450773,0,0,0,0,0,0.126055049168306,-0.167711370588202,0,-0.0604630823790218,0.0521295201186397,0,0,0,0,0,0.0542554958363453,0.0310866469564746,-0.152927307148794,0,0,0.143372779097755,0,0,0,0,0.0943767999704072,-0.0801191580555189,0,0,-0.00243142803299956,-0.00116236939224511,4.36071104107407e-05,0.00209300578266923,0,0,-0.00082328685405165,0.00154600452468281,0.00421222633618136,-0.00417167223860569,0,0.0174251478216977,-0.0324203448631515,-0.143394658523726,0,0,-0.109421627077772,0,0.215462484650736,0,0,0,0,0,0,0,-0.0864400094345019,0,0,0,0.00429284537852015,0.470002540121211,0,-0.351634657889779,0,0,-0.00837800187024744,-0.173698317900007,0,0.0958382839631713,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",26,0,0.119297666788421,0,0,0,0,0,0.117221089248771,-0.146831163352569,0,-0.0540011509042216,0.0529966055006087,0,0,0,0,0,0.0563699436815636,0.0272735646181655,-0.148609584848712,-0.00385745828282399,0,0.154240154396928,0,0,0,0,0.093404695084661,-0.0770453304426289,0,0,-0.00171634857685582,-0.00184650114082639,-0.000346272850567697,0.0023839161734429,0,0,-0.000515693372118553,0.00150276876977113,0.00350662473900193,-0.00424174834265967,0,0.0752566601543783,-0.0482207668168881,-0.188356338157626,0,0,-0.105118099288606,0,0.182316840158515,0,0,0,0,0.0194354522607233,0,0,-0.0865493191737256,0,0,0,0.0164823545647854,0.426312086198119,0,-0.321082952140389,0,0,-0.0182813885290533,-0.163222565496859,0,0.12906813117904,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",27,0,0.131765639650269,0,0,0,0,0,0.139757067216842,-0.139778003227389,0,-0.120870986720041,0.057747000164515,0.000185970418130729,0,0,0,0,0.0507319340327148,0.0323827935723931,-0.142210622164825,0,0,0.167055799556215,0,0,0,0,0.0918143574445067,-0.076247819010777,0,0,-0.00172709468871623,-0.00235274104423192,-0.000734780463484514,0.0032105677682486,0,0,-0.000956896564993178,0.00115250004345678,0.00331919737842251,-0.00241523577129672,0,0.0012276366385314,-0.0442655641626966,-0.13509022730775,0,0,-0.0885056977693409,0,0.166667700231447,0,0,0,0,0,0,0,-0.0633267972811954,0,0,0,0.0191144318646949,0.486430651378572,0,-0.366166094653503,0,0,-0.0155832072242027,-0.179153603910623,0,0.0988338931050226,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",28,0,0.10532557905142,0,0,0,0,0,0.115561262137261,-0.145297319328812,0,-0.0427533507741943,0.0488207734242068,0.00113134780809134,0,0,0,0,0.0499796568655209,0.0286498066281435,-0.136597732014585,0,0,0.135167235605257,0,0,0,0,0.0995057449142763,-0.0624697350635005,0,0,-0.00143840076699662,-0.00230593866817601,-0.000655538332376514,0.00311410977636566,0,0,-0.00105507342919402,0.00131292479013047,0.00456023645832115,-0.00382460060491048,0,0.0535998950445524,-0.0427567786087554,-0.174154018209423,0,0,-0.0859883395869655,0,0.136312028965517,0,0,0,0,0,0,0,-0.0764887332825403,0,0,0,0,0.489650057500049,0,-0.357576829420299,0,0,-0.016880789060518,-0.187963765499463,0,0.117545446544495,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",29,0,0.118223390184493,0,0,0,0,0,0.106934398841151,-0.128798817918185,0,-0.0282541196653493,0.0540270727545534,0,0,0,0,0,0.0607304604536713,0.0335783436136153,-0.151152459034913,-0.0145198445558467,0,0.151522942306555,0,0,0,0,0.0892847269274827,-0.0843440438095535,0,0,-0.00217011510469553,-0.00180563260468945,3.52026568598702e-06,0.00239987653253019,0,0,-0.000896235925902442,0.00128579294989703,0.0043092950299361,-0.00388652741850631,0,0.0983559822890295,-0.0245293550449761,-0.229856326084739,0,0,-0.0990396721599211,0,0.149590532657433,0,0,0,0,0,0,0,-0.0734427090539385,0,0,0,0,0.453723225758235,0,-0.320158146068376,0,0,-0.0228982782016899,-0.183601717065293,0,0.15011416948075,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",30,0,0.128036852227009,0,0,0,0,0,0.111757191824046,-0.148354699879025,0,-0.0460066211143585,0.0527443429525161,0,0,0,0,0,0.0652841476302748,0.0300686464155411,-0.173583119333619,0,0,0.142472002456836,0,0,0,0,0.0928897602630541,-0.0689807614209226,0,0,-0.00248251703054222,-0.00142515145379741,8.57205512764644e-05,0.00233858544107205,0,0,-0.00101520076457082,0.0011736826849452,0.00456546695972388,-0.00369732751485458,0,0.064762891547985,-0.0258750604994453,-0.19679589421241,0,0,-0.105639170858423,0,0.167187223619186,0,0,0,0,0,0,0,-0.0770025405591661,0,0,0,0.0116038365977649,0.466140347509204,0,-0.348523576962792,0,0,-0.00824695485442921,-0.16062647281057,0,0.0835146139376822,0,0,0,0,0,0,0,0,0,0
"superconductivity_data","lasso_cv",31,0,0.113998128486751,0,0,0,0,0,0.120843522539896,-0.132711810288706,0,-0.0874578919611545,0.0462000392538878,0.000595454552302527,0,0,0,0,0.060710571688834,0.0291229603384783,-0.157601075854681,-0.00226670987062529,0,0.132549182391929,0,0,0,0,0.0913745216788226,-0.0741261225404389,0,0,-0.00158248887595666,-0.00206391082154268,-0.000693882819955962,0.00298102082258883,0,0,-0.000509577287350471,0.00117836196733538,0.00328227824333941,-0.00370737495136581,0,0.0435176330493489,-0.0328158778133094,-0.175274618467911,0,0,-0.118434819906364,0,0.228106656346553,0,0,0,0,0.0112835422998127,0,0,-0.0681178334434024,0,0,0,0.00557491751080159,0.483216903138071,0,-0.347244768723111,0,0,-0.0126343357882425,-0.187043536456935,0,0.100522721919146,0,0,0,0,0,0,0,0,0,0
