"dataset","method","split_id","Gender","Age","Ethnicity","T_atm","Humidity","Distance","T_offset1","Max1R13_1","Max1L13_1","aveAllR13_1","aveAllL13_1","T_RC1","T_RC_Dry1","T_RC_Wet1","T_RC_Max1","T_LC1","T_LC_Dry1","T_LC_Wet1","T_LC_Max1","RCC1","LCC1","canthiMax1","canthi4Max1","T_FHCC1","T_FHRC1","T_FHLC1","T_FHBC1","T_FHTC1","T_FH_Max1","T_FHC_Max1","T_Max1","T_OR1","T_OR_Max1"
"infrared_thermography_temperature","uni_loo",1,0.0448757664793198,-0.026116387148923,0.0173231760950246,0.00903396506476133,0.000816423934083817,-0.121767038728182,0.0861587768612836,0.35977815959679,0.349136281536793,0.227165563078718,0.242515264422098,0.397592019697831,0.367237647354914,0.377114552410836,0.397632817725025,0.363276520512697,0.352829613129752,0.33243020360026,0.364330907621144,0.319263369557022,0.306374260212543,0.411338535469226,0.411163253566007,0.159093246629273,0.167152843731007,0.139761403574119,0.187227508785957,0.13980329510264,0.311060748496137,0.243708296885555,0.507252426532813,0.418929739813072,0.418237157513867
"infrared_thermography_temperature","uni_loo",2,-0.00142609633709363,-0.0260369313728537,0.0130708745409354,0.0223572114780373,0.00162345282527916,-0.498967047462586,0.143476074219883,0.420426253225589,0.437759280027755,0.278286474695855,0.338526950212173,0.450631720587307,0.428642640260212,0.432307985560173,0.451974061091165,0.453616256026503,0.448343472650558,0.415141666956139,0.45342219306069,0.38152620312219,0.387689202997356,0.479709429845072,0.479226194862032,0.239350587519811,0.235581716917343,0.216380849907308,0.264489743179464,0.212453559955217,0.407960884963384,0.327209177675114,0.591335014586193,0.485342149816127,0.485063687804781
"infrared_thermography_temperature","uni_loo",3,0.0614307968652984,-0.0317509394400248,0.0181524856596592,0.0182926002112059,0.000470424200506192,-0.459981229656379,0.104940708885838,0.418052059049665,0.424211924053809,0.307355778721937,0.3345092352126,0.444167603266038,0.427408059670907,0.422634590322589,0.444588097894484,0.434893164921819,0.430123471093159,0.397183505306315,0.435496790874277,0.378756740125582,0.381371710724294,0.471380993002336,0.47098985736217,0.250342161751986,0.251353343599719,0.226810060565548,0.26843180002686,0.206479395674951,0.417291444726108,0.335210913924781,0.572556707561046,0.480983746537755,0.480216226656662
"infrared_thermography_temperature","uni_loo",4,0.0417282519441745,-0.0171952484683762,0.0198458395245137,0.0128065643172172,0.00239646289401976,0.00287411409758632,0.103126772630834,0.392213373426213,0.407275450319029,0.267856907842045,0.296883629735878,0.426256320455874,0.400189545669025,0.414750595095202,0.426256412393607,0.42034112935402,0.411202268492126,0.390265804101613,0.420430224372189,0.362116410248178,0.362228058575476,0.453987684292479,0.453411973924124,0.205688564150488,0.20018960734722,0.190776935987899,0.219261360353135,0.174989566084053,0.365970612890522,0.281287948509252,0.564058479356249,0.450387421552306,0.450470731073388
"infrared_thermography_temperature","uni_loo",5,0.0537046499744655,-0.0234875311346547,0.0125158996392834,0.0150585559233906,0.00203610937986469,-0.471435395579911,0.134887761607626,0.409550824254702,0.424176958074884,0.279850703076977,0.327068780698246,0.438760563986264,0.41807839374052,0.413958875609355,0.439235111371918,0.434958022828498,0.430452085314729,0.396890464409324,0.435789114264486,0.372622262645871,0.370242037711528,0.472279562104986,0.471631746344286,0.242036844894681,0.238868733358133,0.226238742646234,0.267889537612303,0.185695967707358,0.401723036555069,0.31570870151726,0.574989204581554,0.494825189324515,0.493991019357937
"infrared_thermography_temperature","uni_loo",6,0.0627362055933402,-0.024448816301407,0.0166535360582424,0.0208197752888222,0.00112144157856287,0.00258933036710118,0.141855335909937,0.441935009741219,0.462024519674148,0.298684702756076,0.356986624861671,0.482979254180855,0.447272362959467,0.469450464344488,0.483548696171501,0.480304760336501,0.469543654662544,0.446512135486078,0.480105505765779,0.40752669090911,0.415597369767218,0.503408275609038,0.503904090299861,0.291748757855209,0.280936508691685,0.263464845361871,0.321515321564452,0.226268645293239,0.446982842315588,0.378612411865576,0.617470821780177,0.523760507130814,0.523378698818457
"infrared_thermography_temperature","uni_loo",7,0.0470042321165213,-0.0112271813991429,0.00656117756695765,9.9481027953856e-05,0.000639234417342815,0.00271165532902813,0.0973525626037559,0.390560993854722,0.382757759093292,0.244964744072723,0.286963617172311,0.423295092165646,0.398392909414953,0.409199743462975,0.424275448001071,0.402003191318704,0.394031354773036,0.367757187687624,0.402073836445869,0.357620439946196,0.343093521094181,0.445387820102102,0.444871369572989,0.19947381030692,0.217079905716182,0.178458121434618,0.227899751949111,0.170849667038286,0.371307434410569,0.282429799871747,0.557296749889967,0.458785243963103,0.458398234867337
"infrared_thermography_temperature","uni_loo",8,0.0736463432725096,-0.0251377525463417,0.0217124108673893,0.0387714340943024,0.00160464529478637,0.00266242647643486,0.151194185291925,0.402337505769718,0.410175389944479,0.272442936878548,0.315724356401254,0.431853636133882,0.407046082062382,0.407559991585907,0.433135486386926,0.425746337394907,0.416043031622463,0.400823702482126,0.425316561768357,0.363910975799846,0.372978094697941,0.455241458278425,0.454671150094077,0.239307190777903,0.235910941828693,0.22221411774152,0.265371585166475,0.206662522207344,0.394780864681025,0.326200129765042,0.567522008465467,0.474944916763277,0.474398563790317
"infrared_thermography_temperature","uni_loo",9,0.0646730914587975,-0.0249122352860365,0.0254444730739454,0.020892194665899,0.00177796357862036,0.0025114310599696,0.127675554106654,0.439165105270796,0.453755611209173,0.298856479931076,0.362913264520553,0.476975632877772,0.444316882119,0.462807486976374,0.478225294817443,0.463383331876593,0.460574212609532,0.417880962861665,0.464089234965654,0.400302688891071,0.402374860174817,0.496996472993674,0.496562376292539,0.250103872241142,0.254071646649918,0.242067932357807,0.269084651531182,0.211869538671186,0.420322860961657,0.332544113976527,0.601368894025724,0.51117421372781,0.510960071412313
"infrared_thermography_temperature","uni_loo",10,0.0807653638305839,-0.0205394316221909,0.00818760015775816,0.0107174137662172,0.00184327384399709,0.00291207845016768,0.0811772580708155,0.417595058303114,0.436447749740436,0.270457094279532,0.313838551840685,0.46224344478053,0.428259970961588,0.438249656659255,0.463471322583597,0.455027565545105,0.44369847183762,0.417393219445075,0.455543244590204,0.374672462661309,0.376857632816409,0.481581171473619,0.481580191348296,0.213077395905961,0.213706013252891,0.198081736676062,0.235944698680957,0.154720444994954,0.376859651959283,0.29560092649155,0.589615172950173,0.486316346077954,0.486515867027551
"infrared_thermography_temperature","uni_loo",11,0.0500000000000117,-0.0233271432361335,0.0221211977019632,0.0182876355773292,0.00136440089769216,0.00254297888123907,0.129756207811349,0.407128289133969,0.415657612893272,0.275886307343512,0.311752953528433,0.445781294399749,0.413482059262984,0.429135037494287,0.446662552643201,0.43260973074095,0.426624282237316,0.396943193138747,0.432488518664382,0.374053068530659,0.368057196949947,0.465988167905394,0.465213603685656,0.258957865294422,0.246485078022939,0.24388819966117,0.274522476455818,0.211291320567147,0.409932658350371,0.347674929344112,0.575401192548746,0.487747671086212,0.487475501488591
"infrared_thermography_temperature","uni_loo",12,0.0889604158336821,-0.0267389269325136,0.0259063302235323,0.0315464826306819,0.00118568604408462,-0.308053261337316,0.183320403776084,0.480378558946742,0.494424578255829,0.323299198874614,0.374903129863691,0.518338766384311,0.494105421909544,0.499347852006421,0.519238744302358,0.510873754891341,0.50407620641931,0.473199573723293,0.511729399813055,0.449896346105472,0.4471728289583,0.548355741562394,0.548060852452609,0.269854588211933,0.265553479582744,0.241261571037333,0.294307728881863,0.22406737720754,0.446785746308032,0.351527707325773,0.655953371322466,0.549782367961098,0.549249948274548
"infrared_thermography_temperature","uni_loo",13,0.0421900721792924,-0.0241518599470779,0.0222153362095729,0.0353349286787615,0.00106586261173677,0.00250754768287348,0.178619214015765,0.49400662979691,0.478307658742821,0.329819079262736,0.368340824902861,0.53597812323995,0.503636249428586,0.507143850079403,0.537809622070219,0.498286504868549,0.488892199638632,0.462680365477697,0.498605210785617,0.447812416583146,0.427003759943986,0.546047343798938,0.546130905220902,0.289023996349508,0.286808258595592,0.259895786134077,0.313479461986001,0.238987543145106,0.481572100052454,0.384134308280344,0.642351529806831,0.526692511832342,0.526863930556619
"infrared_thermography_temperature","uni_loo",14,0.0678311384069739,-0.0100888633449767,0.016025068825339,0.00956003742363027,0.000950561017590832,0.00261273001633373,0.0816646067136368,0.433094558226658,0.449365403670807,0.280193500663812,0.32659355527058,0.47575631493994,0.441329956818635,0.45204038103635,0.475917304538914,0.467691632545757,0.45997316477248,0.423799305445385,0.46826575703273,0.386335945869038,0.384769390384902,0.50334968482611,0.503988213031328,0.265136254900386,0.265554541750346,0.241235223038115,0.280976590340443,0.222215989380386,0.423717763470654,0.35840415701953,0.624570987684041,0.515538481622047,0.515655322832749
"infrared_thermography_temperature","uni_loo",15,0.0849999999999875,-0.0366930229923168,0.0111587019751928,0.0233756216869586,0.00146401630144332,-0.527234483937491,0.156432289066233,0.476956334505382,0.484770026793598,0.32867937312197,0.373223614304624,0.510631184575883,0.482710652892876,0.491349230922808,0.511479176533308,0.504517331640549,0.494663373029556,0.463466120628919,0.504964661001949,0.440139441043965,0.431082953624424,0.53983553312796,0.540176231564327,0.277309126084687,0.268210290704994,0.250381078280224,0.308325479831072,0.218642378516782,0.456862446139858,0.382210789164873,0.627194706326398,0.5401544306909,0.539160997619303
"infrared_thermography_temperature","uni_loo",16,0.0684047619047492,-0.0233924279952622,0.0114763981719979,0.0250232159104957,0.00226653159749827,0.00284538382879226,0.162338793939117,0.413524991268876,0.426367426748683,0.281098014217907,0.323085307921001,0.44410515869271,0.418213741433404,0.423900981627005,0.444631136942263,0.435757819783341,0.428834294422063,0.398808961483748,0.435604989271755,0.390048494814713,0.379997503407256,0.468218083458483,0.468725112529172,0.222089222938364,0.226136500830788,0.211412543283627,0.249838621409447,0.203179351715892,0.387795095718961,0.314561720979282,0.564689451315566,0.483569114242977,0.482788319106505
"infrared_thermography_temperature","uni_loo",17,0.0600846173275944,-0.0192723131031256,0.0189047333206399,0.0162885399404955,0.000971883642624884,0.00292595288273835,0.161177953673915,0.422792083608383,0.44030200564255,0.27195220009271,0.319313735474231,0.461321255205287,0.431510107569283,0.441629707172451,0.462536000620938,0.44950849577184,0.444549210302484,0.418039993562936,0.450145431597318,0.375501281368152,0.386892541477767,0.483278817791514,0.482515240807754,0.242921536117722,0.241259652677152,0.231907717229328,0.268873792595401,0.208595455492983,0.411273123745897,0.346053205742817,0.577272015673263,0.497308763343822,0.497446732140739
"infrared_thermography_temperature","uni_loo",18,0.042038799120694,-0.0261066922935319,0.0102085752635513,0.0206049268952057,0.000549621446526477,0.00295337659349745,0.0571616494928859,0.4458344811368,0.43506521674724,0.298325882687206,0.318543119040025,0.483747224849351,0.452609381190593,0.463037202866657,0.484870009995925,0.447740229716702,0.44098437191578,0.412287956849545,0.448276569260694,0.410023575311461,0.380157820108181,0.494882071604902,0.494570988331456,0.271309075000383,0.269473230752933,0.244282213109126,0.286601468960982,0.231946896861155,0.452742341678478,0.376619232859484,0.612904685671561,0.511338260906074,0.510712857469147
"infrared_thermography_temperature","uni_loo",19,0.0571411488975146,-0.0288581723104335,-0.00108430448421349,0.0291084377178428,0.00185769510579239,-0.440210821419731,0.147071965522806,0.478065828599036,0.489684157991702,0.312373161091494,0.365623711159443,0.514838765624837,0.486954413890417,0.498382299864631,0.51562985227599,0.504323223296515,0.498233724296352,0.465059136453626,0.504650238463964,0.442153090396718,0.443563710749256,0.543798487981759,0.543808283736247,0.271713120260905,0.278033534746538,0.268540044076735,0.29402056759353,0.231378851700649,0.472775635919304,0.383771434805763,0.635061860454828,0.5266860748639,0.526410422546074
"infrared_thermography_temperature","uni_loo",20,0.0641978715017622,-0.0302474124343708,0.0257988868738689,0.0222126945008568,0.00218011279060715,-0.195242047884683,0.144906455989003,0.429942218097351,0.433672997262922,0.295663235982562,0.319973454565074,0.468679968049694,0.440972513894285,0.454596480234699,0.469061584584195,0.449047884070303,0.443380022649224,0.417315753930111,0.449452172659398,0.396724991308004,0.400880775630572,0.49192954256211,0.491545219969312,0.238790798378837,0.249665524585393,0.194658923591043,0.263855251385718,0.180947324567648,0.413116294322765,0.324509905058382,0.600161622957502,0.49144493391151,0.490556562781508
"infrared_thermography_temperature","uni_loo",21,0.0644150463265077,-0.0168874066636375,0.0150726946275459,0.0207585609696816,0.00172599542113889,-0.0508454939791018,0.123498939642651,0.456396458162663,0.477701591839052,0.312666804885147,0.366112093753563,0.489846961640825,0.467371914993833,0.471330829756403,0.490971552934662,0.496302248868088,0.485149387071475,0.458860199664109,0.497272387567254,0.418097903442792,0.425115613029707,0.525334960164987,0.524411251518628,0.294857485551722,0.273736021897079,0.256925905320362,0.32098085480298,0.247180749068912,0.441016334855868,0.384727608118773,0.621488542015177,0.531391489043837,0.530877458756391
"infrared_thermography_temperature","uni_loo",22,0.055376018848688,-0.0191209721984218,0.0192880082439525,0.00236947916892157,0.00150764551204277,0.0030091105587501,0.125145703424917,0.371214770632756,0.388566726972297,0.261609583975812,0.295321169432996,0.408602859558113,0.376853749326258,0.392868548220275,0.410218472649122,0.398988650945455,0.392398829802245,0.369305070840807,0.399588636129591,0.330373655759315,0.340997095983514,0.434220900264466,0.433440735189171,0.203869825396339,0.185727938768138,0.185562637286173,0.220255118874469,0.167014871298956,0.336159271776604,0.280109284751208,0.523417883511629,0.424058305657161,0.424263424380532
"infrared_thermography_temperature","uni_loo",23,0.0657730263157886,-0.0248577151027847,0.0226468727899315,0.0161101525556038,0.000961140100246206,0.00264160730835969,0.0790003261924237,0.432077969516671,0.445587300161408,0.280621281585774,0.328055664053275,0.476054807089219,0.444184226693101,0.45214193631595,0.476519505154198,0.46273243051091,0.451218566821478,0.424410467926434,0.463799999957409,0.39129818533418,0.386789363965726,0.505281785616791,0.504994829845435,0.217394276637311,0.208889530438787,0.195878270665604,0.249509833521237,0.170068530088712,0.377905118540115,0.309180671325022,0.605960862811859,0.513071910282206,0.512849450495164
"infrared_thermography_temperature","uni_loo",24,0.104113205080013,-0.0252382908792155,0.00550248594619513,0.0205357938891584,0.00232764015036693,-0.323442260892408,0.107326940128034,0.405168537424076,0.411574545102338,0.274489565401694,0.292196910914681,0.444041900637927,0.417548371984437,0.429753439171088,0.444328480802396,0.429736690853948,0.421520509541785,0.393500912016867,0.429943872323272,0.375390378958891,0.364031472206976,0.468638827944766,0.468581857855845,0.255396298524843,0.238171014107735,0.226849897851964,0.269491296896146,0.199014432845956,0.400749502938883,0.335118144817111,0.561311938148851,0.480096159385671,0.479693032155512
"infrared_thermography_temperature","uni_loo",25,0.0918062277126717,-0.0343083451863244,0.0203272483558576,0.0242390665577485,0.00273517634759025,-0.0594044090434465,0.139237682400113,0.461569335656482,0.456632122961564,0.29666030925756,0.335310164640652,0.498529517209839,0.47133976750218,0.473592763110806,0.499338021703566,0.477263020592111,0.46675357389973,0.444350002759334,0.476977591094419,0.40990397680933,0.403547543622337,0.514137739878217,0.514378944185104,0.294108119376852,0.281444704378123,0.280802299164989,0.319518236660587,0.233042525965891,0.45656202241659,0.377347350413789,0.60933420377041,0.528499093592277,0.528766227296458
"infrared_thermography_temperature","uni_loo",26,0.0682654662460843,-0.0314113223917284,0.0223874101196621,0.0318064011117946,0.00264285609535525,-0.475848883600479,0.219785150326615,0.466770247607278,0.470319337087794,0.309208444229454,0.353903661343161,0.500374051843501,0.473586729488033,0.484253358376056,0.501086271069158,0.486914472329818,0.478325493137134,0.455776284773133,0.487422116096214,0.430025217453858,0.423827453530072,0.523636972594681,0.523036068206611,0.251442229921787,0.257349665995779,0.225533736290825,0.287272902710683,0.19769753614665,0.44361974399249,0.353370491147996,0.638493069917003,0.527414124816751,0.527123278966558
"infrared_thermography_temperature","uni_loo",27,0.091023836336337,-0.0303645379167439,0.0245888082498736,0.00992941210186003,0.000690752853379231,0.00254790543330679,0.0565684280969004,0.487590979132534,0.493983818399111,0.333900389580024,0.361345079371737,0.521443124121397,0.498895019606876,0.500913878373606,0.523325343946019,0.514316492468572,0.504832064814409,0.476002148216435,0.515289165373877,0.436637008915291,0.434302307303017,0.544766463429097,0.544480918628386,0.306780825757194,0.300891440549896,0.267016681589049,0.316950903531418,0.244580776982612,0.457246230191711,0.389697732454387,0.645089992521383,0.542522742201528,0.542424121030518
"infrared_thermography_temperature","uni_loo",28,0.0405781025707985,-0.0156319944346931,0.0298577266866246,0.0103665074246801,0.00116959861835826,0.0027393614069417,0.0997898845087346,0.374837484668268,0.365290129150421,0.244749773470531,0.27836853703824,0.406398587231458,0.380286512169403,0.381576753543884,0.4079275749288,0.379659750984473,0.374971574046728,0.347738057141474,0.379953622893821,0.325505121547892,0.312524140664663,0.423588172015402,0.42258100248793,0.18358841400515,0.169586043462648,0.167121889830571,0.213062334407884,0.143530495772662,0.326335043911932,0.249715331150073,0.538219388163925,0.441480670940909,0.441700000755634
"infrared_thermography_temperature","uni_loo",29,0.0692392832328908,-0.0236621294051802,0.0116787857025272,0.0248489643150639,0.00231097169275131,0.00248462274969321,0.192151683301125,0.452996706971691,0.450969705885972,0.329651212105654,0.366316981380628,0.483620775638941,0.456398406586747,0.455426416189283,0.484465851236733,0.466039529966565,0.45818337762308,0.425705608201253,0.466234415401953,0.411902175348683,0.402108160745186,0.502581188404455,0.502148179651773,0.276324871642396,0.275552592141724,0.248520443664954,0.30271497457855,0.238482100497467,0.419725325525399,0.372999941619001,0.605403142214737,0.516865566163533,0.516651772920882
"infrared_thermography_temperature","uni_loo",30,0.0393227840040622,-0.0272421641986317,0.0298687674917078,0.00506349650269216,-0.000463944045622531,-0.373272931559841,0.0677656104362462,0.42752743457337,0.434460478580537,0.268854602873954,0.312698131922033,0.462878761244131,0.438929297005681,0.447229333720483,0.46339460816496,0.451855455220481,0.44452797369652,0.405180344310955,0.452309424379864,0.392570019366518,0.376536581558862,0.490442431993309,0.490124328004726,0.229146621620895,0.226365002128002,0.207787586123532,0.242526324916746,0.175576765990786,0.391454685793365,0.303533613928549,0.595420444508998,0.481853965553508,0.482165797917976
"infrared_thermography_temperature","uni_loo",31,0.0691363454618308,-0.0286493755409876,0.0114750043701949,0.0335650106097174,0.00119196410359295,-0.430841670227307,0.143812569650284,0.442031652891128,0.453032442412386,0.295350078548686,0.348076362410275,0.477781101615064,0.452288697561646,0.464987546179764,0.477931839146113,0.463027160909053,0.457485315650046,0.426425438655228,0.463075579856015,0.404924508689573,0.404050918799958,0.504203732857613,0.503893800727298,0.26263637901741,0.261036426163705,0.250708330560092,0.28918776898359,0.233876595482733,0.453633910039131,0.364569880926692,0.618252021973925,0.527164831999278,0.526620012728653
"infrared_thermography_temperature","uni_loo",32,0.138002144555474,-0.0310032579532401,0.0173596732617394,0.0254299662168313,0.00120608774457129,0.0024306467322464,0.146907768134979,0.461785637826728,0.487181764770007,0.313603117230088,0.382367485875143,0.497188113402711,0.467518029216684,0.492510555554398,0.497593528662153,0.503068394939206,0.494136605424108,0.4706045728408,0.503881878555154,0.430246371753003,0.439259211138509,0.526506432984986,0.526681294761491,0.261722057916009,0.273446916894092,0.233718250349945,0.303326806850899,0.198471922046083,0.436989527860229,0.358642009361221,0.629239637902542,0.53935054860417,0.539617848073517
"infrared_thermography_temperature","uni_loo",33,0.0928809523809398,-0.0279664619154317,0.0202800680217856,0.0221579737754762,0.00160391342496676,-0.317179737383015,0.161272789406777,0.446089447111323,0.462621474070888,0.30427912247274,0.34683748170032,0.485354728456651,0.457315718142377,0.469995305579545,0.486108438979382,0.480152228791932,0.471549102917737,0.445656908911233,0.481093730834942,0.414961391309989,0.408463737676961,0.516356511321929,0.515503096253646,0.240070719110534,0.24413616637353,0.223347231678235,0.272560023477985,0.205947408335238,0.442303834645392,0.33296470601423,0.615918273343893,0.524170783500976,0.52404825664917
"infrared_thermography_temperature","uni_loo",34,0.0165733706517549,-0.033329766745136,0.00592861261720326,0.0242413795883864,0.0017743896645382,0.0026535150829221,0.163737993575296,0.417706654599189,0.437053550319219,0.275842504793432,0.325025125804306,0.462529526465256,0.42853204202541,0.445443389377362,0.463729951602457,0.450282818730815,0.441768553270637,0.416190190410574,0.450766410243304,0.386109515138885,0.389385117290898,0.490152017803815,0.489269997935051,0.23026365941499,0.242162500556089,0.209901580450262,0.266605703406828,0.176954493910744,0.414906777699484,0.338627690227059,0.60474447129476,0.511927499872479,0.511454866049249
"infrared_thermography_temperature","uni_loo",35,0.0424019607843289,-0.0218412637198854,0.0253755163349658,0.0271648550567399,0.00179514787137978,-0.283954862210744,0.134939338798047,0.434627109397245,0.455279464544187,0.291587990485405,0.346327107250216,0.470395224026033,0.442617806438616,0.449816711876132,0.471275539620193,0.473834174706991,0.463796265941895,0.437153490265056,0.474225857702923,0.393842769444469,0.409569123751033,0.496202439856887,0.495961732663992,0.272670808310536,0.264616411305192,0.249793787833192,0.298231466539188,0.211015952739189,0.423787965558582,0.364898725849156,0.600296793762322,0.479318009891261,0.479040253261982
"infrared_thermography_temperature","uni_loo",36,0.027856025039113,-0.0292186433790553,0.025576453903215,0.0293041854585501,0.0033032295010029,-0.490953500372957,0.164812763700921,0.458932385043013,0.483662372662892,0.301401209426517,0.378615674195844,0.493975735550164,0.464257422387673,0.477463149754814,0.49423989967519,0.497592051237658,0.490415505103411,0.445227008794694,0.499328068293958,0.414533407436503,0.410870424781598,0.523661050449403,0.52298744714207,0.243070316740151,0.239758303041468,0.226484213699144,0.266946943419144,0.202265680120759,0.413289322530583,0.32821404668035,0.61268007327728,0.503704235521062,0.503586795794625
"infrared_thermography_temperature","uni_loo",37,0.0778413627894574,-0.0359817874803967,0.00832725056965983,0.0255724785472202,0.00155852573614784,0.00251048074188127,0.0878856311326129,0.499282197264866,0.518063230233618,0.314821958044282,0.355579155008305,0.536024717781851,0.509063454687084,0.509770468026216,0.535820175257645,0.533950427463708,0.52689435123674,0.490606334415461,0.533877232945971,0.447707332160438,0.453185787934008,0.571209053768606,0.570576966569275,0.293489299880714,0.290988832772226,0.281216042945245,0.316528485235767,0.224650233128793,0.465781106655651,0.386931958103949,0.682696284911103,0.583949995865091,0.583686754918717
"infrared_thermography_temperature","uni_loo",38,0.051657182710127,-0.0233187626092797,0.0108234209406422,0.00838064198250218,0.000992700009915538,0.0104897927016945,0.0907203947545302,0.386343991538109,0.386088185019667,0.257618075301064,0.282747368040294,0.418657867895916,0.39337165792354,0.39882188646958,0.419370575945219,0.39894437467341,0.392468384600165,0.366791132558428,0.400089864490522,0.34874419237179,0.335618406897672,0.440726961111017,0.440192617039388,0.2345687161493,0.218454101608099,0.201949001054881,0.246604720846317,0.179509459578937,0.368785614630066,0.296629822218712,0.551990393475331,0.467389211178259,0.467226153370314
"infrared_thermography_temperature","uni_loo",39,0.0439356614983451,-0.024570220329116,0.018981382873112,0.0269811053440185,0.00255907824338898,-0.573242393183892,0.153263904668019,0.393686349229522,0.403010013228375,0.261316165028485,0.311615022161685,0.429151084182318,0.40615262993957,0.413582129311133,0.43024076676724,0.41522094803758,0.409736130760366,0.385482920360647,0.415208721281363,0.359793754988869,0.357047732869174,0.453624083944447,0.453403415418899,0.226816140518373,0.223413371851294,0.202778694066057,0.263483313128726,0.175337565815506,0.379610437296857,0.304836601641624,0.562333842487397,0.467551487624702,0.466791563620185
"infrared_thermography_temperature","uni_loo",40,0.0833907303774016,-0.0219573838208025,0.0166072746001533,0.0282079208892315,0.00102823897115301,0.00231978722922144,0.131106903152672,0.46867765652658,0.487547303008523,0.325570996055528,0.381564428347488,0.505455368024373,0.478560835796093,0.487201309542179,0.506136494156316,0.504290083646689,0.496249200638136,0.470713712588494,0.504360731394945,0.433013625409416,0.442571234188001,0.536051205243166,0.535600291598988,0.280535374367164,0.268352553356614,0.267903786488565,0.300925789254361,0.224857362337481,0.450526686738638,0.376613899788449,0.625062140576689,0.533665749870606,0.533527464022576
"infrared_thermography_temperature","uni_loo",41,0.0951188248061487,-0.0402447989817374,0.00921391727706599,0.0354329313034434,0.0020496311500827,-0.561762977138216,0.20537446433335,0.458206768966172,0.489712997959661,0.32420524437618,0.384040343218683,0.485284075872181,0.466574256818786,0.467574357559113,0.485465747807539,0.502198561479667,0.498151491394112,0.460647538886029,0.503174057006716,0.41195637053327,0.427945287053196,0.525860878556512,0.525568197072385,0.290630373111046,0.275623512907642,0.258284078692275,0.314633122983407,0.219704101236295,0.450597449365811,0.383894501063659,0.635216720133235,0.544429900545944,0.5426604826768
"infrared_thermography_temperature","uni_loo",42,0.0166908177558927,-0.0261049785987846,0.0162776915850642,0.0177031264867589,0.00121384923410558,0.00297316821435984,0.08716878469163,0.366407203539252,0.375718134290506,0.241689850970656,0.282151032035776,0.399422066677945,0.371413947542265,0.373958966920039,0.400779015934636,0.386980844553885,0.380916787492979,0.347863176248866,0.388199134844339,0.329015014071374,0.331308464840481,0.431090993279881,0.429864707001513,0.1833819685299,0.18236039906668,0.160775902505655,0.212254725126137,0.155387298506097,0.340041868507031,0.266708794423252,0.540204377087912,0.444877097407338,0.444756831860095
"infrared_thermography_temperature","uni_loo",43,0.0503859462336947,-0.0327239442768684,0.0093039715255064,0.0335174708457852,0.000713114914159065,0.00259822564904471,0.146233651761639,0.439475833275223,0.447695523996461,0.311845402601229,0.343236066914548,0.477575070396928,0.455591670768819,0.454047083323873,0.478080298004784,0.466787422087958,0.458812577668074,0.436967696147819,0.466780096643367,0.400844955027748,0.412029046565944,0.498469264782888,0.498969614751172,0.282914042695606,0.287270924530219,0.271721474734461,0.307000217418504,0.237233888406367,0.451365657566447,0.378553658483687,0.592860190837528,0.498714697557906,0.498144951429773
"infrared_thermography_temperature","uni_loo",44,0.0768443306998844,-0.028266072873142,0.0200303004673809,0.0355355744852571,0.00267881727695142,0.00233369024889983,0.204151705277876,0.473455166952224,0.481877981457539,0.315705569578251,0.379044660500486,0.516550454498028,0.4817532586403,0.491349018292936,0.517211930679529,0.499738700540179,0.489839567978966,0.468321765873143,0.499843177829949,0.433481682794042,0.43657509392394,0.533467517824627,0.533057288360907,0.284997208440998,0.283998494305441,0.269988180277026,0.319008480027248,0.226093914179987,0.463630925427837,0.381239023515869,0.630753778242433,0.529664554276343,0.529137743420754
"infrared_thermography_temperature","uni_loo",45,0.0633464722112614,-0.0244624316663626,0.00953577324852393,0.00132314485463227,0.000737649760636058,-0.00809298070005325,0.0479459723191548,0.409132405420869,0.409709486912663,0.259262136509526,0.316185629252068,0.451086094966343,0.422703821677456,0.42593264340356,0.451316894982346,0.429954006844656,0.422246496362146,0.398373310418766,0.430081386850188,0.361520851168027,0.366035427855836,0.475216412202475,0.475682658732088,0.262986454715349,0.255111422193689,0.232070022492038,0.285436335049363,0.205193721811664,0.443829929813188,0.355292485514142,0.579310234353126,0.473531221789529,0.473662227508913
"infrared_thermography_temperature","uni_loo",46,0.0505404888315079,-0.0261731538741352,0.00830721598571033,0.0150011919011429,0.00101334223062185,-0.547914170540903,0.140757381187155,0.484785281334159,0.479686160985667,0.318369148922809,0.369516715648069,0.521686689625184,0.494907386643159,0.503206561623578,0.522580001257507,0.49406110684678,0.487104362569749,0.463256190383598,0.49403559441619,0.444743268685145,0.43393834714144,0.537979209477333,0.537548872267628,0.311969790574605,0.310752751872914,0.274442366681502,0.338585862197372,0.249815993260936,0.490599709487302,0.416495952516216,0.639376185147074,0.527404350873149,0.526123223977428
"infrared_thermography_temperature","uni_loo",47,0.0673809523809401,-0.0125484694159331,0.0062477447838219,0.0128967775507793,0.000879763080067615,-0.401589006737299,0.130294904900287,0.420313398076024,0.424845233935241,0.289695240340574,0.338489862087302,0.449121652758951,0.424640097210027,0.429373443455091,0.450423252168857,0.437632019542345,0.429290017178419,0.40905940963102,0.437857776063985,0.389142913388867,0.390754721492707,0.474859557662555,0.474413745539506,0.245141980081263,0.250248200950244,0.21039791616983,0.271861631534072,0.192557158603383,0.397357573749732,0.345000893568919,0.579303631279156,0.475040144177307,0.475373115320162
